,symbol,ticker
14007,NASDAQ:QRVO,QRVO
14008,NYSE:QS,QS
14009,NASDAQ:QSEA,QSEA
14010,NASDAQ:QSEAU,QSEAU
14011,OTC:QSEP,QSEP
14012,NASDAQ:QSG,QSG
14013,OTC:QSHUF,QSHUF
14014,NASDAQ:QSI,QSI
14015,CBOE:QSIG,QSIG
14016,NASDAQ:QSIX,QSIX
14017,OTC:QSJC,QSJC
14018,NASDAQ:QSML,QSML
14019,CBOE:QSPT,QSPT
14020,NYSE:QSR,QSR
14021,CBOE:QTAP,QTAP
14022,OTC:QTCI,QTCI
14023,NASDAQ:QTEC,QTEC
14024,OTC:QTEYF,QTEYF
14025,OTC:QTHLF,QTHLF
14026,OTC:QTIH,QTIH
14027,CBOE:QTJA,QTJA
14028,CBOE:QTJL,QTJL
14029,CBOE:QTOC,QTOC
14030,NASDAQ:QTOP,QTOP
14031,AMEX:QTPI,QTPI
14032,NASDAQ:QTR,QTR
14033,OTC:QTRHF,QTRHF
14034,NASDAQ:QTRX,QTRX
14035,NASDAQ:QTTB,QTTB
14036,OTC:QTTOY,QTTOY
14037,NASDAQ:QTUM,QTUM
14038,NYSE:QTWO,QTWO
14039,OTC:QTZM,QTZM
14040,NYSE:QUAD,QUAD
14041,CBOE:QUAL,QUAL
14042,OTC:QUAN,QUAN
14043,OTC:QUBHF,QUBHF
14044,OTC:QUBSF,QUBSF
14045,NASDAQ:QUBT,QUBT
14046,CBOE:QUBX,QUBX
14047,OTC:QUCT,QUCT
14048,OTC:QUEXF,QUEXF
14049,NASDAQ:QUIK,QUIK
14050,AMEX:QUIZ,QUIZ
14051,AMEX:QULL,QULL
14052,NASDAQ:QUMS,QUMS
14053,NASDAQ:QUMSU,QUMSU
14054,AMEX:QUP,QUP
14055,NASDAQ:QURE,QURE
14056,OTC:QURT,QURT
14057,AMEX:QUS,QUS
14058,AMEX:QUSA,QUSA
14059,OTC:QUTIF,QUTIF
14060,OTC:QUTMF,QUTMF
14061,CBOE:QUVU,QUVU
14062,NASDAQ:QVAL,QVAL
14063,NASDAQ:QVCGA,QVCGA
14064,OTC:QVCGB,QVCGB
14065,NASDAQ:QVCGP,QVCGP
14066,AMEX:QVML,QVML
14067,AMEX:QVMM,QVMM
14068,AMEX:QVMS,QVMS
14069,CBOE:QVOY,QVOY
14070,AMEX:QWLD,QWLD
14071,OTC:QWTR,QWTR
14072,NYSE:QXO,QXO
14073,NYSE:QXO/PB,QXO/PB
14074,NASDAQ:QXQ,QXQ
14075,OTC:QYBX,QYBX
14076,NASDAQ:QYLD,QYLD
14077,NASDAQ:QYLG,QYLG
14078,OTC:QYOUF,QYOUF
14079,OTC:QZMRF,QZMRF
14080,NYSE:R,R
14081,NYSE:RA,RA
14082,NASDAQ:RAA,RAA
14083,AMEX:RAAA,RAAA
14084,NASDAQ:RAAQ,RAAQ
14085,NASDAQ:RAAQU,RAAQU
14086,OTC:RAASY,RAASY
14087,AMEX:RAAX,RAAX
14088,NYSE:RAC,RAC
14089,NYSE:RAC.U,RAC.U
14090,NYSE:RACE,RACE
14091,OTC:RADLF,RADLF
14092,OTC:RADLY,RADLY
14093,NASDAQ:RADX,RADX
14094,OTC:RAFA,RAFA
14095,AMEX:RAFE,RAFE
14096,OTC:RAFI,RAFI
14097,OTC:RAHGF,RAHGF
14098,OTC:RAIFF,RAIFF
14099,OTC:RAIFY,RAIFY
14100,NASDAQ:RAIL,RAIL
14101,NASDAQ:RAIN,RAIN
14102,OTC:RAKR,RAKR
14103,NYSE:RAL,RAL
14104,NYSE:RAMP,RAMP
14105,OTC:RAMPF,RAMPF
14106,NASDAQ:RAND,RAND
14107,NASDAQ:RANG,RANG
14108,NASDAQ:RANI,RANI
14109,OTC:RANJY,RANJY
14110,NASDAQ:RAPP,RAPP
14111,NASDAQ:RAPT,RAPT
14112,NASDAQ:RARE,RARE
14113,OTC:RARVS,RARVS
14114,OTC:RATHF,RATHF
14115,NASDAQ:RAUS,RAUS
14116,NASDAQ:RAVE,RAVE
14117,AMEX:RAVI,RAVI
14118,NASDAQ:RAY,RAY
14119,NASDAQ:RAYA,RAYA
14120,AMEX:RAYC,RAYC
14121,AMEX:RAYD,RAYD
14122,AMEX:RAYE,RAYE
14123,AMEX:RAYJ,RAYJ
14124,CBOE:RB,RB
14125,NYSE:RBA,RBA
14126,NASDAQ:RBB,RBB
14127,NASDAQ:RBBN,RBBN
14128,NYSE:RBC,RBC
14129,NASDAQ:RBCAA,RBCAA
14130,OTC:RBCL,RBCL
14131,OTC:RBCN,RBCN
14132,OTC:RBGLY,RBGLY
14133,OTC:RBGPF,RBGPF
14134,OTC:RBII,RBII
14135,NASDAQ:RBIL,RBIL
14136,NASDAQ:RBKB,RBKB
14137,AMEX:RBLD,RBLD
14138,OTC:RBLK,RBLK
14139,CBOE:RBLU,RBLU
14140,NYSE:RBLX,RBLX
14141,AMEX:RBLY,RBLY
14142,NASDAQ:RBNE,RBNE
14143,OTC:RBNK,RBNK
14144,OTC:RBNW,RBNW
14145,OTC:RBOHF,RBOHF
14146,NYSE:RBOT,RBOT
14147,NYSE:RBRK,RBRK
14148,OTC:RBSFY,RBSFY
14149,OTC:RBSH,RBSH
14150,OTC:RBSPF,RBSPF
14151,OTC:RBSTF,RBSTF
14152,OTC:RBTC,RBTC
14153,OTC:RBTI,RBTI
14154,OTC:RBTK,RBTK
14155,CBOE:RBUF,RBUF
14156,OTC:RBWRF,RBWRF
14157,NYSE:RC,RC
14158,NYSE:RC/PC,RC/PC
14159,NYSE:RC/PE,RC/PE
14160,OTC:RCAR,RCAR
14161,NASDAQ:RCAT,RCAT
14162,NYSE:RCB,RCB
14163,OTC:RCBC,RCBC
14164,NYSE:RCC,RCC
14165,NYSE:RCD,RCD
14166,NASDAQ:RCEL,RCEL
14167,AMEX:RCG,RCG
14168,OTC:RCGCF,RCGCF
14169,NASDAQ:RCGE,RCGE
14170,OTC:RCHN,RCHN
14171,NYSE:RCI,RCI
14172,OTC:RCKHF,RCKHF
14173,NASDAQ:RCKT,RCKT
14174,OTC:RCKTF,RCKTF
14175,NASDAQ:RCKY,RCKY
14176,NYSE:RCL,RCL
14177,NASDAQ:RCMT,RCMT
14178,NASDAQ:RCON,RCON
14179,OTC:RCRRF,RCRRF
14180,OTC:RCRUY,RCRUY
14181,NYSE:RCS,RCS
14182,NASDAQ:RCT,RCT
14183,AMEX:RCTR,RCTR
14184,NYSE:RCUS,RCUS
14185,NASDAQ:RDAC,RDAC
14186,NASDAQ:RDACU,RDACU
14187,NASDAQ:RDAG,RDAG
14188,NASDAQ:RDAGU,RDAGU
14189,OTC:RDAR,RDAR
14190,OTC:RDBBF,RDBBF
14191,NASDAQ:RDCM,RDCM
14192,NYSE:RDDT,RDDT
14193,OTC:RDDTF,RDDTF
14194,OTC:RDEIY,RDEIY
14195,OTC:RDEL,RDEL
14196,OTC:RDEXF,RDEXF
14197,OTC:RDFEF,RDFEF
14198,CBOE:RDFI,RDFI
14199,OTC:RDGA,RDGA
14200,OTC:RDGL,RDGL
14201,OTC:RDGMF,RDGMF
14202,NASDAQ:RDGT,RDGT
14203,NASDAQ:RDHL,RDHL
14204,NASDAQ:RDI,RDI
14205,NASDAQ:RDIB,RDIB
14206,AMEX:RDIV,RDIV
14207,NYSE:RDN,RDN
14208,NASDAQ:RDNT,RDNT
14209,NASDAQ:RDNW,RDNW
14210,AMEX:RDOG,RDOG
14211,OTC:RDOIF,RDOIF
14212,OTC:RDPEF,RDPEF
14213,OTC:RDRIF,RDRIF
14214,OTC:RDTCF,RDTCF
14215,CBOE:RDTE,RDTE
14216,NASDAQ:RDTL,RDTL
14217,NASDAQ:RDTY,RDTY
14218,OTC:RDUFF,RDUFF
14219,CBOE:RDVI,RDVI
14220,NASDAQ:RDVT,RDVT
14221,NASDAQ:RDVY,RDVY
14222,NYSE:RDW,RDW
14223,NASDAQ:RDWR,RDWR
14224,NYSE:RDY,RDY
14225,OTC:RDYFF,RDYFF
14226,AMEX:RDYY,RDYY
14227,NASDAQ:RDZN,RDZN
14228,OTC:REAC,REAC
14229,NASDAQ:REAI,REAI
14230,NASDAQ:REAL,REAL
14231,NASDAQ:REAX,REAX
14232,NASDAQ:REBN,REBN
14233,OTC:RECAF,RECAF
14234,AMEX:RECS,RECS
14235,NASDAQ:RECT,RECT
14236,OTC:RECX,RECX
14237,OTC:REDLF,REDLF
14238,OTC:REDRF,REDRF
14239,NASDAQ:REE,REE
14240,OTC:REECF,REECF
14241,OTC:REED,REED
14242,OTC:REEMF,REEMF
14243,AMEX:REET,REET
14244,OTC:REFG,REFG
14245,NASDAQ:REFI,REFI
14246,NASDAQ:REFR,REFR
14247,OTC:REFXF,REFXF
14248,NASDAQ:REG,REG
14249,NASDAQ:REGCO,REGCO
14250,NASDAQ:REGCP,REGCP
14251,CBOE:REGL,REGL
14252,NASDAQ:REGN,REGN
14253,OTC:REGRF,REGRF
14254,AMEX:REI,REI
14255,NASDAQ:REIT,REIT
14256,AMEX:REK,REK
14257,NASDAQ:REKR,REKR
14258,AMEX:REKT,REKT
14259,NASDAQ:RELI,RELI
14260,NASDAQ:RELL,RELL
14261,NYSE:RELX,RELX
14262,NASDAQ:RELY,RELY
14263,CBOE:REM,REM
14264,NASDAQ:REMG,REMG
14265,OTC:REMI,REMI
14266,OTC:REMRF,REMRF
14267,AMEX:REMX,REMX
14268,OTC:REMYF,REMYF
14269,OTC:REMYY,REMYY
14270,OTC:RENEF,RENEF
14271,OTC:RENI,RENI
14272,OTC:RENO,RENO
14273,NASDAQ:RENT,RENT
14274,OTC:RENU,RENU
14275,OTC:RENXF,RENXF
14276,OTC:REOP,REOP
14277,OTC:REOS,REOS
14278,NASDAQ:REPL,REPL
14279,AMEX:REPX,REPX
14280,OTC:REPYF,REPYF
14281,OTC:REPYY,REPYY
14282,NYSE:RERE,RERE
14283,NYSE:RES,RES
14284,OTC:RESCU,RESCU
14285,AMEX:RETL,RETL
14286,NASDAQ:RETO,RETO
14287,NASDAQ:REVB,REVB
14288,NYSE:REVG,REVG
14289,AMEX:REVS,REVS
14290,OTC:REVVF,REVVF
14291,OTC:REVXF,REVXF
14292,AMEX:REW,REW
14293,NYSE:REX,REX
14294,NYSE:REXR,REXR
14295,NYSE:REXR/PB,REXR/PB
14296,NYSE:REXR/PC,REXR/PC
14297,NASDAQ:REYN,REYN
14298,AMEX:REZ,REZ
14299,NYSE:REZI,REZI
14300,OTC:REZZF,REZZF
14301,NYSE:RF,RF
14302,NYSE:RF/PC,RF/PC
14303,NYSE:RF/PE,RF/PE
14304,NYSE:RF/PF,RF/PF
14305,NASDAQ:RFAI,RFAI
14306,NASDAQ:RFAIU,RFAIU
14307,OTC:RFBC,RFBC
14308,AMEX:RFCI,RFCI
14309,AMEX:RFDA,RFDA
14310,NASDAQ:RFDI,RFDI
14311,NASDAQ:RFEM,RFEM
14312,NASDAQ:RFEU,RFEU
14313,AMEX:RFFC,RFFC
14314,AMEX:RFG,RFG
14315,OTC:RFHRF,RFHRF
14316,NYSE:RFI,RFI
14317,NASDAQ:RFIL,RFIL
14318,AMEX:RFIX,RFIX
14319,NYSE:RFL,RFL
14320,AMEX:RFLR,RFLR
14321,OTC:RFLXF,RFLXF
14322,NYSE:RFM,RFM
14323,NYSE:RFMZ,RFMZ
14324,OTC:RFNS,RFNS
14325,AMEX:RFV,RFV
14326,NYSE:RGA,RGA
14327,OTC:RGBP,RGBP
14328,OTC:RGBPP,RGBPP
14329,NASDAQ:RGC,RGC
14330,OTC:RGCCF,RGCCF
14331,NASDAQ:RGCO,RGCO
14332,AMEX:RGEF,RGEF
14333,NASDAQ:RGEN,RGEN
14334,OTC:RGFC,RGFC
14335,OTC:RGGI,RGGI
14336,OTC:RGIN,RGIN
14337,NASDAQ:RGLD,RGLD
14338,NASDAQ:RGLO,RGLO
14339,OTC:RGLSF,RGLSF
14340,OTC:RGLXY,RGLXY
14341,OTC:RGNNF,RGNNF
14342,NASDAQ:RGNX,RGNX
14343,NASDAQ:RGP,RGP
14344,NYSE:RGR,RGR
14345,OTC:RGRLF,RGRLF
14346,OTC:RGRNF,RGRNF
14347,OTC:RGRX,RGRX
14348,NASDAQ:RGS,RGS
14349,NYSE:RGT,RGT
14350,NASDAQ:RGTI,RGTI
14351,OTC:RGTLF,RGTLF
14352,CBOE:RGTU,RGTU
14353,NASDAQ:RGTX,RGTX
14354,NASDAQ:RGTZ,RGTZ
14355,OTC:RGUS,RGUS
14356,OTC:RGXTF,RGXTF
14357,NYSE:RH,RH
14358,OTC:RHCCF,RHCCF
14359,OTC:RHCGF,RHCGF
14360,OTC:RHCO,RHCO
14361,OTC:RHEP,RHEP
14362,OTC:RHEPB,RHEPB
14363,OTC:RHEPZ,RHEPZ
14364,OTC:RHHBF,RHHBF
14365,OTC:RHHBY,RHHBY
14366,OTC:RHHVF,RHHVF
14367,NYSE:RHI,RHI
14368,NYSE:RHLD,RHLD
14369,OTC:RHNO,RHNO
14370,NYSE:RHP,RHP
14371,AMEX:RHRX,RHRX
14372,AMEX:RHTX,RHTX
14373,OTC:RHUHF,RHUHF
14374,NASDAQ:RIBB,RIBB
14375,OTC:RIBT,RIBT
14376,OTC:RICFY,RICFY
14377,NASDAQ:RICK,RICK
14378,OTC:RICOF,RICOF
14379,OTC:RICOY,RICOY
14380,AMEX:RIET,RIET
14381,NASDAQ:RIFR,RIFR
14382,NYSE:RIG,RIG
14383,OTC:RIGH,RIGH
14384,NASDAQ:RIGL,RIGL
14385,OTC:RIGMF,RIGMF
14386,AMEX:RIGS,RIGS
14387,OTC:RIHT,RIHT
14388,OTC:RIINF,RIINF
14389,AMEX:RILA,RILA
14390,NASDAQ:RILY,RILY
14391,NASDAQ:RILYG,RILYG
14392,NASDAQ:RILYK,RILYK
14393,NASDAQ:RILYL,RILYL
14394,NASDAQ:RILYN,RILYN
14395,NASDAQ:RILYP,RILYP
14396,NASDAQ:RILYT,RILYT
14397,NASDAQ:RILYZ,RILYZ
14398,NASDAQ:RIME,RIME
14399,AMEX:RINF,RINF
14400,NASDAQ:RING,RING
14401,OTC:RINO,RINO
14402,NASDAQ:RINT,RINT
14403,NYSE:RIO,RIO
14404,OTC:RIOCF,RIOCF
14405,OTC:RIOFF,RIOFF
14406,NASDAQ:RIOT,RIOT
14407,AMEX:RIOX,RIOX
14408,AMEX:RISN,RISN
14409,AMEX:RISR,RISR
14410,AMEX:RITA,RITA
14411,OTC:RITE,RITE
14412,NYSE:RITM,RITM
14413,NYSE:RITM/PA,RITM/PA
14414,NYSE:RITM/PB,RITM/PB
14415,NYSE:RITM/PC,RITM/PC
14416,NYSE:RITM/PD,RITM/PD
14417,NYSE:RITM/PE,RITM/PE
14418,OTC:RITPF,RITPF
14419,NASDAQ:RITR,RITR
14420,NYSE:RIV,RIV
14421,NYSE:RIV/PA,RIV/PA
14422,OTC:RIVF,RIVF
14423,NASDAQ:RIVN,RIVN
14424,OTC:RJDG,RJDG
14425,AMEX:RJDI,RJDI
14426,NYSE:RJF,RJF
14427,NYSE:RJF/PB,RJF/PB
14428,OTC:RJKAF,RJKAF
14429,OTC:RJKLS,RJKLS
14430,AMEX:RJMG,RJMG
14431,AMEX:RJMI,RJMI
14432,AMEX:RJVI,RJVI
14433,NASDAQ:RKDA,RKDA
14434,OTC:RKFL,RKFL
14435,OTC:RKHNF,RKHNF
14436,OTC:RKICF,RKICF
14437,NASDAQ:RKLB,RKLB
14438,NASDAQ:RKLX,RKLX
14439,OTC:RKMSF,RKMSF
14440,OTC:RKNEF,RKNEF
14441,OTC:RKOS,RKOS
14442,NYSE:RKT,RKT
14443,OTC:RKUNF,RKUNF
14444,OTC:RKUNY,RKUNY
14445,OTC:RKVTF,RKVTF
14446,OTC:RKWBF,RKWBF
14447,NYSE:RL,RL
14448,OTC:RLAB,RLAB
14449,OTC:RLAIF,RLAIF
14450,NASDAQ:RLAY,RLAY
14451,OTC:RLBD,RLBD
14452,OTC:RLFTF,RLFTF
14453,OTC:RLFTY,RLFTY
14454,AMEX:RLGT,RLGT
14455,NYSE:RLI,RLI
14456,NYSE:RLJ,RLJ
14457,NYSE:RLJ/PA,RLJ/PA
14458,OTC:RLLCF,RLLCF
14459,OTC:RLLMF,RLLMF
14460,OTC:RLLVF,RLLVF
14461,OTC:RLLWF,RLLWF
14462,NASDAQ:RLMD,RLMD
14463,OTC:RLMLF,RLMLF
14464,OTC:RLTR,RLTR
14465,NYSE:RLTY,RLTY
14466,NYSE:RLX,RLX
14467,OTC:RLXXF,RLXXF
14468,AMEX:RLY,RLY
14469,NASDAQ:RLYB,RLYB
14470,OTC:RLYGF,RLYGF
14471,NYSE:RM,RM
14472,NYSE:RMAX,RMAX
14473,NASDAQ:RMBI,RMBI
14474,NASDAQ:RMBS,RMBS
14475,AMEX:RMCA,RMCA
14476,NASDAQ:RMCF,RMCF
14477,NASDAQ:RMCO,RMCO
14478,NYSE:RMD,RMD
14479,OTC:RMESF,RMESF
14480,OTC:RMETF,RMETF
14481,OTC:RMGGF,RMGGF
14482,OTC:RMGGY,RMGGY
14483,OTC:RMGOF,RMGOF
14484,OTC:RMHB,RMHB
14485,OTC:RMHI,RMHI
14486,NYSE:RMI,RMI
14487,CBOE:RMIF,RMIF
14488,OTC:RMIOF,RMIOF
14489,OTC:RMJDS,RMJDS
14490,OTC:RMLFF,RMLFF
14491,OTC:RMLRF,RMLRF
14492,NYSE:RMM,RMM
14493,NYSE:RMMZ,RMMZ
14494,NASDAQ:RMNI,RMNI
14495,AMEX:RMNY,RMNY
14496,AMEX:RMOP,RMOP
14497,OTC:RMPMF,RMPMF
14498,NASDAQ:RMR,RMR
14499,OTC:RMRDF,RMRDF
14500,OTC:RMRK,RMRK
14501,OTC:RMRYF,RMRYF
14502,NASDAQ:RMSG,RMSG
14503,OTC:RMSL,RMSL
14504,NYSE:RMT,RMT
14505,OTC:RMTD,RMTD
14506,OTC:RMTG,RMTG
14507,NASDAQ:RMTI,RMTI
14508,OTC:RMTO,RMTO
14509,OTC:RMXI,RMXI
14510,NASDAQ:RNA,RNA
14511,NASDAQ:RNAC,RNAC
14512,NASDAQ:RNAZ,RNAZ
14513,OTC:RNCHF,RNCHF
14514,AMEX:RND,RND
14515,OTC:RNDOF,RNDOF
14516,OTC:RNECF,RNECF
14517,OTC:RNECY,RNECY
14518,NASDAQ:RNEM,RNEM
14519,NYSE:RNG,RNG
14520,OTC:RNGC,RNGC
14521,OTC:RNGE,RNGE
14522,NYSE:RNGR,RNGR
14523,NASDAQ:RNGTU,RNGTU
14524,NASDAQ:RNIN,RNIN
14525,OTC:RNKGF,RNKGF
14526,OTC:RNLSY,RNLSY
14527,OTC:RNLXY,RNLXY
14528,OTC:RNMBF,RNMBF
14529,OTC:RNMBY,RNMBY
14530,OTC:RNOCS,RNOCS
14531,NYSE:RNP,RNP
14532,NYSE:RNR,RNR
14533,NYSE:RNR/PF,RNR/PF
14534,NYSE:RNR/PG,RNR/PG
14535,NASDAQ:RNRG,RNRG
14536,OTC:RNRTY,RNRTY
14537,NYSE:RNST,RNST
14538,NASDAQ:RNTX,RNTX
14539,AMEX:RNTY,RNTY
14540,OTC:RNVA,RNVA
14541,OTC:RNVT,RNVT
14542,NASDAQ:RNW,RNW
14543,OTC:RNWEF,RNWEF
14544,OTC:RNWF,RNWF
14545,OTC:RNWHF,RNWHF
14546,AMEX:RNWZ,RNWZ
14547,NASDAQ:RNXT,RNXT
14548,NASDAQ:ROAD,ROAD
14549,AMEX:ROAM,ROAM
14550,OTC:ROBK,ROBK
14551,CBOE:ROBN,ROBN
14552,AMEX:ROBO,ROBO
14553,NASDAQ:ROBT,ROBT
14554,NASDAQ:ROCK,ROCK
14555,OTC:ROCLF,ROCLF
14556,AMEX:RODM,RODM
14557,NASDAQ:ROE,ROE
14558,NYSE:ROG,ROG
14559,OTC:ROHCY,ROHCY
14560,OTC:ROIUF,ROIUF
14561,NASDAQ:ROIV,ROIV
14562,NYSE:ROK,ROK
14563,OTC:ROKRF,ROKRF
14564,AMEX:ROKT,ROKT
14565,NASDAQ:ROKU,ROKU
14566,NYSE:ROL,ROL
14567,AMEX:ROLR,ROLR
14568,AMEX:ROM,ROM
14569,NASDAQ:ROMA,ROMA
14570,OTC:ROMJF,ROMJF
14571,CBOE:ROMO,ROMO
14572,OTC:RONN,RONN
14573,OTC:ROOOF,ROOOF
14574,NASDAQ:ROOT,ROOT
14575,NASDAQ:ROP,ROP
14576,AMEX:ROPE,ROPE
14577,AMEX:RORO,RORO
14578,AMEX:ROSC,ROSC
14579,OTC:ROSGQ,ROSGQ
14580,OTC:ROSN,ROSN
14581,NASDAQ:ROST,ROST
14582,AMEX:ROUS,ROUS
14583,OTC:ROVMF,ROVMF
14584,OTC:ROWKF,ROWKF
14585,OTC:ROXIF,ROXIF
14586,OTC:ROYIF,ROYIF
14587,OTC:ROYL,ROYL
14588,OTC:ROYMY,ROYMY
14589,OTC:ROYTL,ROYTL
14590,AMEX:RPAR,RPAR
14591,NASDAQ:RPAY,RPAY
14592,OTC:RPBPF,RPBPF
14593,NASDAQ:RPD,RPD
14594,OTC:RPDL,RPDL
14595,AMEX:RPG,RPG
14596,OTC:RPGRY,RPGRY
14597,CBOE:RPHS,RPHS
14598,NASDAQ:RPID,RPID
14599,OTC:RPKIF,RPKIF
14600,NYSE:RPM,RPM
14601,OTC:RPMT,RPMT
14602,NASDAQ:RPRX,RPRX
14603,NYSE:RPT,RPT
14604,NYSE:RPT/PC,RPT/PC
14605,NASDAQ:RPTX,RPTX
14606,AMEX:RPV,RPV
14607,OTC:RPYTF,RPYTF
14608,NYSE:RQI,RQI
14609,NASDAQ:RR,RR
14610,NASDAQ:RRBI,RRBI
14611,NYSE:RRC,RRC
14612,OTC:RRDMF,RRDMF
14613,OTC:RREE,RREE
14614,NASDAQ:RRGB,RRGB
14615,OTC:RRMLF,RRMLF
14616,OTC:RROTF,RROTF
14617,OTC:RROYF,RROYF
14618,NASDAQ:RRR,RRR
14619,OTC:RRRT,RRRT
14620,OTC:RRTS,RRTS
14621,OTC:RRUUF,RRUUF
14622,OTC:RRVCS,RRVCS
14623,NYSE:RRX,RRX
14624,NYSE:RS,RS
14625,OTC:RSAGS,RSAGS
14626,OTC:RSASF,RSASF
14627,OTC:RSAU,RSAU
14628,CBOE:RSBA,RSBA
14629,OTC:RSBLS,RSBLS
14630,CBOE:RSBT,RSBT
14631,CBOE:RSBY,RSBY
14632,OTC:RSCF,RSCF
14633,OTC:RSCZS,RSCZS
14634,AMEX:RSDE,RSDE
14635,CBOE:RSEE,RSEE
14636,NYSE:RSF,RSF
14637,NYSE:RSG,RSG
14638,OTC:RSGOF,RSGOF
14639,OTC:RSGUF,RSGUF
14640,OTC:RSHGY,RSHGY
14641,OTC:RSHMF,RSHMF
14642,OTC:RSHN,RSHN
14643,AMEX:RSHO,RSHO
14644,OTC:RSHPF,RSHPF
14645,NYSE:RSI,RSI
14646,AMEX:RSJN,RSJN
14647,NYSE:RSKD,RSKD
14648,OTC:RSKIA,RSKIA
14649,AMEX:RSMC,RSMC
14650,OTC:RSMDF,RSMDF
14651,AMEX:RSMR,RSMR
14652,AMEX:RSMV,RSMV
14653,OTC:RSMXD,RSMXD
14654,OTC:RSNHF,RSNHF
14655,OTC:RSNUF,RSNUF
14656,AMEX:RSP,RSP
14657,AMEX:RSPA,RSPA
14658,AMEX:RSPC,RSPC
14659,AMEX:RSPD,RSPD
14660,AMEX:RSPE,RSPE
14661,AMEX:RSPF,RSPF
14662,AMEX:RSPG,RSPG
14663,AMEX:RSPH,RSPH
14664,OTC:RSPI,RSPI
14665,AMEX:RSPM,RSPM
14666,AMEX:RSPN,RSPN
14667,AMEX:RSPR,RSPR
14668,AMEX:RSPS,RSPS
14669,AMEX:RSPT,RSPT
14670,AMEX:RSPU,RSPU
14671,OTC:RSRBF,RSRBF
14672,OTC:RSRV,RSRV
14673,CBOE:RSSB,RSSB
14674,AMEX:RSSE,RSSE
14675,OTC:RSSFF,RSSFF
14676,AMEX:RSSL,RSSL
14677,NASDAQ:RSSS,RSSS
14678,CBOE:RSST,RSST
14679,CBOE:RSSX,RSSX
14680,CBOE:RSSY,RSSY
14681,NASDAQ:RSVR,RSVR
14682,NASDAQ:RTAC,RTAC
14683,NASDAQ:RTACU,RTACU
14684,CBOE:RTAI,RTAI
14685,OTC:RTBRF,RTBRF
14686,OTC:RTCJF,RTCJF
14687,OTC:RTGC,RTGC
14688,OTC:RTGN,RTGN
14689,NASDAQ:RTH,RTH
14690,OTC:RTLGF,RTLGF
14691,OTC:RTLLF,RTLLF
14692,OTC:RTMAF,RTMAF
14693,OTC:RTMFF,RTMFF
14694,OTC:RTMNF,RTMNF
14695,OTC:RTMVY,RTMVY
14696,OTC:RTNB,RTNB
14697,OTC:RTNTF,RTNTF
14698,NYSE:RTO,RTO
14699,OTC:RTON,RTON
14700,OTC:RTPPF,RTPPF
14701,CBOE:RTRE,RTRE
14702,OTC:RTTGF,RTTGF
14703,OTC:RTWFF,RTWFF
14704,NYSE:RTX,RTX
14705,NASDAQ:RTXG,RTXG
14706,NASDAQ:RUBI,RUBI
14707,OTC:RUBLF,RUBLF
14708,OTC:RUBNF,RUBNF
14709,OTC:RUDQF,RUDQF
14710,CBOE:RULE,RULE
14711,NASDAQ:RUM,RUM
14712,NASDAQ:RUN,RUN
14713,NASDAQ:RUNN,RUNN
14714,OTC:RUPRF,RUPRF
14715,NASDAQ:RUSC,RUSC
14716,NASDAQ:RUSHA,RUSHA
14717,NASDAQ:RUSHB,RUSHB
14718,OTC:RUSMF,RUSMF
14719,OTC:RVBR,RVBR
14720,OTC:RVCB,RVCB
14721,AMEX:RVER,RVER
14722,OTC:RVLGF,RVLGF
14723,OTC:RVLPQ,RVLPQ
14724,NYSE:RVLV,RVLV
14725,NASDAQ:RVMD,RVMD
14726,NASDAQ:RVNL,RVNL
14727,AMEX:RVNU,RVNU
14728,AMEX:RVP,RVP
14729,NASDAQ:RVPH,RVPH
14730,CBOE:RVRB,RVRB
14731,OTC:RVRVF,RVRVF
14732,NASDAQ:RVSB,RVSB
14733,OTC:RVSDF,RVSDF
14734,NASDAQ:RVSN,RVSN
14735,NYSE:RVT,RVT
14736,NYSE:RVTY,RVTY
14737,OTC:RVVTF,RVVTF
14738,OTC:RVXCF,RVXCF
14739,NASDAQ:RVYL,RVYL
14740,AMEX:RW,RW
14741,NASDAQ:RWAY,RWAY
14742,NASDAQ:RWAYL,RWAYL
14743,NASDAQ:RWAYZ,RWAYZ
14744,OTC:RWCB,RWCB
14745,OTC:RWCRF,RWCRF
14746,OTC:RWEOY,RWEOY
14747,AMEX:RWJ,RWJ
14748,AMEX:RWK,RWK
14749,AMEX:RWL,RWL
14750,AMEX:RWM,RWM
14751,OTC:RWNFF,RWNFF
14752,AMEX:RWO,RWO
14753,AMEX:RWR,RWR
14754,OTC:RWRDP,RWRDP
14755,OTC:RWSPF,RWSPF
14756,NYSE:RWT,RWT
14757,NYSE:RWT/PA,RWT/PA
14758,NYSE:RWTN,RWTN
14759,NYSE:RWTO,RWTO
14760,NYSE:RWTP,RWTP
14761,OTC:RWWI,RWWI
14762,AMEX:RWX,RWX
14763,AMEX:RXD,RXD
14764,OTC:RXEEY,RXEEY
14765,AMEX:RXI,RXI
14766,AMEX:RXL,RXL
14767,OTC:RXLSF,RXLSF
14768,NYSE:RXO,RXO
14769,NASDAQ:RXRX,RXRX
14770,NASDAQ:RXST,RXST
14771,NASDAQ:RXT,RXT
14772,NYSE:RY,RY
14773,NASDAQ:RYAAY,RYAAY
14774,NYSE:RYAM,RYAM
14775,NYSE:RYAN,RYAN
14776,OTC:RYBIF,RYBIF
14777,OTC:RYCEF,RYCEF
